x,y,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,ID,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_YEAR,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,STATION_NAME,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,LOCAL_MONTH,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,SNOW_ON_GROUND_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,LOCAL_DATE,TOTAL_SNOW,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG
-120.4486111111111,50.7025,-2.1,,1163781.2022.2.12,0,,,2022,20.1,,,0,12,,KAMLOOPS A,1163781,,3,0,-7.2,2,,,,BC,M,,,2022-02-12 00:00:00,0,,86,,50,M
-120.4486111111111,50.7025,-1.3,,1163781.2022.2.13,0,,,2022,19.3,,,0,13,,KAMLOOPS A,1163781,1,4.1,0,-6.7,2,,,,BC,M,,,2022-02-13 00:00:00,0,,89,,56,M
-120.4486111111111,50.7025,1.5,,1163781.2022.2.14,0,,,2022,16.5,,,0,14,,KAMLOOPS A,1163781,1,3.9,0,-1,2,,,,BC,M,,,2022-02-14 00:00:00,0,,84,,64,M
-120.4486111111111,50.7025,4.3,,1163781.2022.2.15,0.5,,,2022,13.7,,29,0.5,15,,KAMLOOPS A,1163781,1,7.4,0,1.1,2,56,,,BC,,,,2022-02-15 00:00:00,0,,90,,49,
-120.4486111111111,50.7025,4.5,,1163781.2022.2.16,0,,,2022,13.5,T,29,0,16,,KAMLOOPS A,1163781,0,9.6,0,-0.7,2,39,T,T,BC,,,,2022-02-16 00:00:00,0,,95,,41,
-120.4486111111111,50.7025,1.7,,1163781.2022.2.17,0,,,2022,16.3,,,0,17,,KAMLOOPS A,1163781,0,5.1,0,-1.7,2,,T,T,BC,M,,T,2022-02-17 00:00:00,0,,95,,79,M
-120.4486111111111,50.7025,3.9,,1163781.2022.2.18,0,,,2022,14.1,,,0,18,,KAMLOOPS A,1163781,,8.8,0,-1,2,,,,BC,M,,,2022-02-18 00:00:00,0,,94,,61,M
-120.4486111111111,50.7025,5.4,,1163781.2022.2.19,0.8,,,2022,12.6,,34,0.8,19,,KAMLOOPS A,1163781,,12.1,0,-1.4,2,80,,,BC,,,,2022-02-19 00:00:00,0,,96,,37,
-120.4486111111111,50.7025,3.6,,1163781.2022.2.20,0,,,2022,14.4,,28,0,20,,KAMLOOPS A,1163781,,7.1,0,0,2,37,T,,BC,,,T,2022-02-20 00:00:00,0,,93,,49,
-120.4486111111111,50.7025,-4.3,,1163781.2022.2.21,0,,,2022,22.3,,28,0,21,,KAMLOOPS A,1163781,,1.2,0,-9.7,2,69,,,BC,,,,2022-02-21 00:00:00,0,,58,,40,
-120.4486111111111,50.7025,-9.3,,1163781.2022.2.22,0,,,2022,27.3,,28,0,22,,KAMLOOPS A,1163781,,-5.8,0,-12.8,2,51,,,BC,,,,2022-02-22 00:00:00,0,,51,,29,
-120.4486111111111,50.7025,-9.6,,1163781.2022.2.23,0.4,,,2022,27.6,,,0,23,,KAMLOOPS A,1163781,0,-5.5,0,-13.6,2,,,T,BC,M,,,2022-02-23 00:00:00,0.4,,81,,36,M
-120.4486111111111,50.7025,-7,,1163781.2022.2.24,0,,,2022,25,,,0,24,,KAMLOOPS A,1163781,0,-0.9,0,-13,2,,T,T,BC,M,,T,2022-02-24 00:00:00,0,,90,,50,M
-120.4486111111111,50.7025,-5.5,,1163781.2022.2.25,0,,,2022,23.5,,,0,25,,KAMLOOPS A,1163781,,0.4,0,-11.4,2,,,,BC,M,,,2022-02-25 00:00:00,0,,82,,49,M
-120.4486111111111,50.7025,-1.5,,1163781.2022.2.26,0,,,2022,19.5,,7,0,26,,KAMLOOPS A,1163781,,4.4,0,-7.3,2,40,,,BC,,,,2022-02-26 00:00:00,0,,76,,41,
-120.4486111111111,50.7025,4,,1163781.2022.2.27,0,,,2022,14,,10,0,27,,KAMLOOPS A,1163781,,7.4,0,0.6,2,49,,,BC,,,,2022-02-27 00:00:00,0,,75,,51,
-120.4486111111111,50.7025,3.3,,1163781.2022.2.28,1.9,,,2022,14.7,,11,1.9,28,,KAMLOOPS A,1163781,,4.9,0,1.7,2,39,,,BC,,,,2022-02-28 00:00:00,0,,95,,75,
-120.4486111111111,50.7025,5.3,,1163781.2022.3.1,0,,,2022,12.7,,8,0,1,,KAMLOOPS A,1163781,,9.1,0,1.4,3,37,,,BC,,,,2022-03-01 00:00:00,0,,97,,57,
-120.4486111111111,50.7025,4,,1163781.2022.3.2,0,,,2022,14,,9,0,2,,KAMLOOPS A,1163781,,7.9,0,0.1,3,36,,,BC,,,,2022-03-02 00:00:00,0,,96,,76,
-120.4486111111111,50.7025,5.4,,1163781.2022.3.3,0,,,2022,12.6,,27,0,3,,KAMLOOPS A,1163781,,10.4,0,0.4,3,36,,,BC,,,,2022-03-03 00:00:00,0,,98,,52,
-120.4486111111111,50.7025,4.3,,1163781.2022.3.4,0,,,2022,13.7,,28,0,4,,KAMLOOPS A,1163781,,10.9,0,-2.3,3,49,,,BC,,,,2022-03-04 00:00:00,0,,94,,37,
-120.4486111111111,50.7025,4.5,,1163781.2022.3.5,0,,,2022,13.5,,28,0,5,,KAMLOOPS A,1163781,,10.7,0,-1.7,3,48,,,BC,,,,2022-03-05 00:00:00,0,,77,,27,
-120.4486111111111,50.7025,3.7,,1163781.2022.3.6,0,,,2022,14.3,,,0,6,,KAMLOOPS A,1163781,,11.3,0,-4,3,,,,BC,M,,,2022-03-06 00:00:00,0,,76,,35,M
-120.4486111111111,50.7025,4.6,,1163781.2022.3.7,0,,,2022,13.4,,31,0,7,,KAMLOOPS A,1163781,,10.9,0,-1.7,3,44,,,BC,,,,2022-03-07 00:00:00,0,,87,,44,
-120.4486111111111,50.7025,,M,1163781.2022.3.8,0,M,M,2022,,,29,0,8,M,KAMLOOPS A,1163781,,,,,3,49,,,BC,,M,,2022-03-08 00:00:00,0,M,,M,,
-120.4486111111111,50.7025,-2.4,,1163781.2022.3.9,0,,,2022,20.4,,28,0,9,,KAMLOOPS A,1163781,,3.5,0,-8.2,3,44,,,BC,,,,2022-03-09 00:00:00,0,,61,,19,
-120.4486111111111,50.7025,-0.9,,1163781.2022.3.10,0,,,2022,18.9,,14,0,10,,KAMLOOPS A,1163781,,5.8,0,-7.5,3,31,,,BC,,,,2022-03-10 00:00:00,0,,67,,20,
-120.4486111111111,50.7025,0.8,,1163781.2022.3.11,0,,,2022,17.2,,10,0,11,,KAMLOOPS A,1163781,,3,0,-1.5,3,42,T,,BC,,,T,2022-03-11 00:00:00,0,,83,,46,
-120.4486111111111,50.7025,2.7,,1163781.2022.3.12,0,,,2022,15.3,T,,0,12,,KAMLOOPS A,1163781,,6.1,0,-0.8,3,,T,,BC,M,,,2022-03-12 00:00:00,0,,90,,63,M
-120.4486111111111,50.7025,6.1,,1163781.2022.3.13,0.3,,,2022,11.9,,,0.3,13,,KAMLOOPS A,1163781,,10.4,0,1.8,3,,,,BC,M,,,2022-03-13 00:00:00,0,,96,,50,M
-120.4486111111111,50.7025,11.7,,1163781.2022.3.14,0,,,2022,6.3,,17,0,14,,KAMLOOPS A,1163781,,16,0,7.3,3,48,,,BC,,,,2022-03-14 00:00:00,0,,66,,32,
-120.4486111111111,50.7025,8.5,,1163781.2022.3.15,0,,,2022,9.5,,10,0,15,,KAMLOOPS A,1163781,,12.9,0,4,3,45,,,BC,,,,2022-03-15 00:00:00,0,,82,,32,
-120.4486111111111,50.7025,5.7,,1163781.2022.3.16,0,,,2022,12.3,,20,0,16,,KAMLOOPS A,1163781,,13.8,0,-2.5,3,39,,,BC,,,,2022-03-16 00:00:00,0,,86,,26,
-120.4486111111111,50.7025,5,,1163781.2022.3.17,0,,,2022,13,T,10,0,17,,KAMLOOPS A,1163781,,6.9,0,3,3,42,T,,BC,,,,2022-03-17 00:00:00,0,,89,,57,
-120.4486111111111,50.7025,6,,1163781.2022.3.18,0,,,2022,12,,10,0,18,,KAMLOOPS A,1163781,,10.4,0,1.6,3,41,,,BC,,,,2022-03-18 00:00:00,0,,89,,58,
-120.4486111111111,50.7025,8.9,,1163781.2022.3.19,0,,,2022,9.1,T,25,0,19,,KAMLOOPS A,1163781,,14.1,0,3.6,3,59,T,,BC,,,,2022-03-19 00:00:00,0,,90,,20,
-120.4486111111111,50.7025,3.2,,1163781.2022.3.20,0,,,2022,14.8,,22,0,20,,KAMLOOPS A,1163781,,10.5,0,-4.2,3,40,,,BC,,,,2022-03-20 00:00:00,0,,81,,24,
-120.4486111111111,50.7025,8.8,,1163781.2022.3.21,0,,,2022,9.2,,10,0,21,,KAMLOOPS A,1163781,,14.8,0,2.8,3,46,,,BC,,,,2022-03-21 00:00:00,0,,84,,38,
-120.4486111111111,50.7025,8.5,,1163781.2022.3.22,1.6,,,2022,9.5,,11,1.6,22,,KAMLOOPS A,1163781,,11.6,0,5.4,3,51,,,BC,,,,2022-03-22 00:00:00,0,,89,,60,
-120.4486111111111,50.7025,12.2,,1163781.2022.3.23,0,,,2022,5.8,,9,0,23,,KAMLOOPS A,1163781,,20,0,4.3,3,65,,,BC,,,,2022-03-23 00:00:00,0,,82,,30,
-120.4486111111111,50.7025,6.2,,1163781.2022.3.24,0,,,2022,11.8,,28,0,24,,KAMLOOPS A,1163781,,12.5,0,-0.2,3,35,,,BC,,,,2022-03-24 00:00:00,0,,82,,19,
-120.4486111111111,50.7025,10.3,,1163781.2022.3.25,0,,,2022,7.7,,,0,25,,KAMLOOPS A,1163781,,15.2,0,5.3,3,,,,BC,M,,,2022-03-25 00:00:00,0,,58,,30,M
-120.4486111111111,50.7025,9.5,,1163781.2022.3.26,0.6,,,2022,8.5,,10,0.6,26,,KAMLOOPS A,1163781,,14.2,0,4.7,3,49,,,BC,,,,2022-03-26 00:00:00,0,,83,,51,
-120.4486111111111,50.7025,8.2,,1163781.2022.3.27,1.5,,,2022,9.8,,10,1.5,27,,KAMLOOPS A,1163781,,10.9,0,5.4,3,31,,,BC,,,,2022-03-27 00:00:00,0,,94,,74,
-120.4486111111111,50.7025,9.5,,1163781.2022.3.28,0.7,,,2022,8.5,,28,0.7,28,,KAMLOOPS A,1163781,,15,0,3.9,3,54,,,BC,,,,2022-03-28 00:00:00,0,,97,,36,
-120.4486111111111,50.7025,7.9,,1163781.2022.3.29,0,,,2022,10.1,,9,0,29,,KAMLOOPS A,1163781,,17.6,0,-1.9,3,39,,,BC,,,,2022-03-29 00:00:00,0,,88,,29,
-120.4486111111111,50.7025,7.2,,1163781.2022.3.30,0.2,,,2022,10.8,,31,0.2,30,,KAMLOOPS A,1163781,,11,0,3.3,3,49,,,BC,,,,2022-03-30 00:00:00,0,,87,,51,
-120.4486111111111,50.7025,,M,1163781.2022.3.31,0,M,M,2022,,T,,0,31,,KAMLOOPS A,1163781,,,,,3,,T,,BC,M,M,,2022-03-31 00:00:00,0,M,89,,30,M
-120.4486111111111,50.7025,5.7,,1163781.2022.4.1,0,,,2022,12.3,T,8,0,1,,KAMLOOPS A,1163781,,14.1,0,-2.7,4,34,T,,BC,,,,2022-04-01 00:00:00,0,,87,,37,
-120.4486111111111,50.7025,9.1,,1163781.2022.4.2,0,,,2022,8.9,,21,0,2,,KAMLOOPS A,1163781,,15.2,0,2.9,4,54,,,BC,,,,2022-04-02 00:00:00,0,,76,,25,
-120.4486111111111,50.7025,11.4,,1163781.2022.4.3,0,,,2022,6.6,,24,0,3,,KAMLOOPS A,1163781,,17.1,0,5.6,4,51,,,BC,,,,2022-04-03 00:00:00,0,,60,,27,
-120.4486111111111,50.7025,9.9,,1163781.2022.4.4,0,,,2022,8.1,,21,0,4,,KAMLOOPS A,1163781,,13.9,0,5.8,4,73,,,BC,,,,2022-04-04 00:00:00,0,,53,,20,
-120.4486111111111,50.7025,6.6,,1163781.2022.4.5,0.9,,,2022,11.4,,32,0.9,5,,KAMLOOPS A,1163781,,11.9,0,1.2,4,54,,,BC,,,,2022-04-05 00:00:00,0,,82,,28,
-120.4486111111111,50.7025,5.3,,1163781.2022.4.6,0,,,2022,12.7,,9,0,6,,KAMLOOPS A,1163781,,12.8,0,-2.2,4,31,,,BC,,,,2022-04-06 00:00:00,0,,80,,27,
-120.4486111111111,50.7025,12.9,,1163781.2022.4.7,0,,,2022,5.1,,10,0,7,,KAMLOOPS A,1163781,,19,0,6.7,4,56,,,BC,,,,2022-04-07 00:00:00,0,,51,,23,
-120.4486111111111,50.7025,11.5,,1163781.2022.4.8,0.2,,,2022,6.5,,30,0.2,8,,KAMLOOPS A,1163781,,16.6,0,6.3,4,59,,,BC,,,,2022-04-08 00:00:00,0,,71,,23,
-120.4486111111111,50.7025,3.8,,1163781.2022.4.9,0.9,,,2022,14.2,,27,0.3,9,,KAMLOOPS A,1163781,,8.5,0,-0.9,4,41,,,BC,,,,2022-04-09 00:00:00,0.6,,92,,48,
-120.4486111111111,50.7025,3.1,,1163781.2022.4.10,0,,,2022,14.9,,1,0,10,,KAMLOOPS A,1163781,,9.8,0,-3.6,4,44,T,,BC,,,T,2022-04-10 00:00:00,0,,89,,32,
-120.4486111111111,50.7025,3.4,,1163781.2022.4.11,0,,,2022,14.6,,2,0,11,,KAMLOOPS A,1163781,,11.2,0,-4.5,4,32,,,BC,,,,2022-04-11 00:00:00,0,,81,,15,
-120.4486111111111,50.7025,5.5,,1163781.2022.4.12,0,,,2022,12.5,,8,0,12,,KAMLOOPS A,1163781,,10.4,0,0.5,4,39,,,BC,,,,2022-04-12 00:00:00,0,,34,,15,
-120.4486111111111,50.7025,4.1,,1163781.2022.4.13,0,,,2022,13.9,,2,0,13,,KAMLOOPS A,1163781,,9,0,-0.9,4,36,,,BC,,,,2022-04-13 00:00:00,0,,46,,21,
-120.4486111111111,50.7025,2.6,,1163781.2022.4.14,0,,,2022,15.4,,29,0,14,,KAMLOOPS A,1163781,,10.4,0,-5.2,4,32,,,BC,,,,2022-04-14 00:00:00,0,,57,,19,
-120.4486111111111,50.7025,3.9,,1163781.2022.4.15,0,,,2022,14.1,,19,0,15,,KAMLOOPS A,1163781,,11.1,0,-3.3,4,36,,,BC,,,,2022-04-15 00:00:00,0,,65,,17,
-120.4486111111111,50.7025,3.8,,1163781.2022.4.16,0,,,2022,14.2,,36,0,16,,KAMLOOPS A,1163781,,13,0,-5.5,4,64,,,BC,,,,2022-04-16 00:00:00,0,,66,,17,
-120.4486111111111,50.7025,5.3,,1163781.2022.4.17,0,,,2022,12.7,,15,0,17,,KAMLOOPS A,1163781,,14.1,0,-3.5,4,36,,,BC,,,,2022-04-17 00:00:00,0,,66,,16,
-120.4486111111111,50.7025,8.1,,1163781.2022.4.18,0.3,,,2022,9.9,,14,0.3,18,,KAMLOOPS A,1163781,,10,0,6.1,4,53,,,BC,,,,2022-04-18 00:00:00,0,,83,,31,
-120.4486111111111,50.7025,8.2,,1163781.2022.4.19,1,,,2022,9.8,,30,1,19,,KAMLOOPS A,1163781,,14.1,0,2.2,4,50,,,BC,,,,2022-04-19 00:00:00,0,,83,,21,
-120.4486111111111,50.7025,6.9,,1163781.2022.4.20,0,,,2022,11.1,,19,0,20,,KAMLOOPS A,1163781,,15.9,0,-2.2,4,59,,,BC,,,,2022-04-20 00:00:00,0,,91,,17,
-120.4486111111111,50.7025,8.4,,1163781.2022.4.21,0,,,2022,9.6,,20,0,21,,KAMLOOPS A,1163781,,14.4,0,2.4,4,39,,,BC,,,,2022-04-21 00:00:00,0,,70,,37,
-120.4486111111111,50.7025,10.1,,1163781.2022.4.22,0,,,2022,7.9,T,32,0,22,,KAMLOOPS A,1163781,,17.8,0,2.4,4,48,T,,BC,,,,2022-04-22 00:00:00,0,,78,,26,
-120.4486111111111,50.7025,10.9,,1163781.2022.4.23,0,,,2022,7.1,,8,0,23,,KAMLOOPS A,1163781,,20.6,0,1.2,4,35,,,BC,,,,2022-04-23 00:00:00,0,,81,,19,
-120.4486111111111,50.7025,13,,1163781.2022.4.24,0,,,2022,5,,16,0,24,,KAMLOOPS A,1163781,,23.2,0,2.7,4,49,,,BC,,,,2022-04-24 00:00:00,0,,63,,19,
-120.4486111111111,50.7025,14,,1163781.2022.4.25,0.2,,,2022,4,,22,0.2,25,,KAMLOOPS A,1163781,,18.7,0,9.2,4,56,,,BC,,,,2022-04-25 00:00:00,0,,52,,23,
-120.4486111111111,50.7025,9.8,,1163781.2022.4.26,0,,,2022,8.2,,29,0,26,,KAMLOOPS A,1163781,,16,0,3.6,4,45,,,BC,,,,2022-04-26 00:00:00,0,,70,,21,
-120.4486111111111,50.7025,7.2,,1163781.2022.4.27,0,,,2022,10.8,,28,0,27,,KAMLOOPS A,1163781,,15.1,0,-0.8,4,31,,,BC,,,,2022-04-27 00:00:00,0,,66,,21,
-120.4486111111111,50.7025,7.9,,1163781.2022.4.28,0,,,2022,10.1,,,0,28,,KAMLOOPS A,1163781,,15.9,0,-0.1,4,,,,BC,M,,,2022-04-28 00:00:00,0,,75,,23,M
-120.4486111111111,50.7025,10.5,,1163781.2022.4.29,0,,,2022,7.5,T,10,0,29,,KAMLOOPS A,1163781,,17.5,0,3.5,4,37,T,,BC,,,,2022-04-29 00:00:00,0,,62,,25,
-120.4486111111111,50.7025,12.5,,1163781.2022.4.30,0,,,2022,5.5,T,,0,30,,KAMLOOPS A,1163781,,17.4,0,7.5,4,,T,,BC,M,,,2022-04-30 00:00:00,0,,60,,35,M
-120.4486111111111,50.7025,13.6,,1163781.2022.5.1,0,,,2022,4.4,,14,0,1,,KAMLOOPS A,1163781,,21.1,0,6.1,5,36,,,BC,,,,2022-05-01 00:00:00,0,,73,,24,
-120.4486111111111,50.7025,14.7,,1163781.2022.5.2,0,,,2022,3.3,,,0,2,,KAMLOOPS A,1163781,,20.3,0,9,5,,,,BC,M,,,2022-05-02 00:00:00,0,,63,,30,M
-120.4486111111111,50.7025,15.5,,1163781.2022.5.3,0,,,2022,2.5,,22,0,3,,KAMLOOPS A,1163781,,23,0,7.9,5,50,,,BC,,,,2022-05-03 00:00:00,0,,77,,27,
-120.4486111111111,50.7025,12.6,,1163781.2022.5.4,0,,,2022,5.4,,11,0,4,,KAMLOOPS A,1163781,,16.3,0,8.8,5,43,,,BC,,,,2022-05-04 00:00:00,0,,74,,38,
-120.4486111111111,50.7025,11.7,,1163781.2022.5.5,3.3,,,2022,6.3,,10,3.3,5,,KAMLOOPS A,1163781,,14.4,0,9,5,38,,,BC,,,,2022-05-05 00:00:00,0,,94,,67,
-120.4486111111111,50.7025,12.1,,1163781.2022.5.6,0,,,2022,5.9,,10,0,6,,KAMLOOPS A,1163781,,17.6,0,6.5,5,46,,,BC,,,,2022-05-06 00:00:00,0,,70,,17,
-120.4486111111111,50.7025,11.2,,1163781.2022.5.7,7.2,,,2022,6.8,,28,7.2,7,,KAMLOOPS A,1163781,,15.8,0,6.5,5,53,,,BC,,,,2022-05-07 00:00:00,0,,88,,35,
-120.4486111111111,50.7025,9.1,,1163781.2022.5.8,5.6,,,2022,8.9,,11,5.6,8,,KAMLOOPS A,1163781,,13.2,0,5,5,41,,,BC,,,,2022-05-08 00:00:00,0,,90,,47,
-120.4486111111111,50.7025,9.8,,1163781.2022.5.9,0.8,,,2022,8.2,,22,0.8,9,,KAMLOOPS A,1163781,,14.8,0,4.7,5,53,,,BC,,,,2022-05-09 00:00:00,0,,81,,33,
-120.4486111111111,50.7025,10,,1163781.2022.5.10,0,,,2022,8,T,17,0,10,,KAMLOOPS A,1163781,,15.3,0,4.6,5,33,T,,BC,,,,2022-05-10 00:00:00,0,,90,,38,
-120.4486111111111,50.7025,11.5,,1163781.2022.5.11,0,,,2022,6.5,,10,0,11,,KAMLOOPS A,1163781,,19.1,0,3.8,5,41,,,BC,,,,2022-05-11 00:00:00,0,,67,,19,
-120.4486111111111,50.7025,12.2,,1163781.2022.5.12,1,,,2022,5.8,,20,1,12,,KAMLOOPS A,1163781,,17.7,0,6.7,5,60,,,BC,,,,2022-05-12 00:00:00,0,,78,,29,
-120.4486111111111,50.7025,10.4,,1163781.2022.5.13,0,,,2022,7.6,,9,0,13,,KAMLOOPS A,1163781,,16,0,4.7,5,41,,,BC,,,,2022-05-13 00:00:00,0,,82,,25,
-120.4486111111111,50.7025,11.1,,1163781.2022.5.14,0,,,2022,6.9,T,9,0,14,,KAMLOOPS A,1163781,,17,0,5.1,5,55,T,,BC,,,,2022-05-14 00:00:00,0,,73,,39,
-120.4486111111111,50.7025,13.2,,1163781.2022.5.15,0.4,,,2022,4.8,,11,0.4,15,,KAMLOOPS A,1163781,,17.3,0,9.1,5,42,,,BC,,,,2022-05-15 00:00:00,0,,84,,52,
-120.4486111111111,50.7025,15.7,,1163781.2022.5.16,0,,,2022,2.3,,22,0,16,,KAMLOOPS A,1163781,,21.4,0,10,5,75,,,BC,,,,2022-05-16 00:00:00,0,,87,,25,
-120.4486111111111,50.7025,9.7,,1163781.2022.5.17,0,,,2022,8.3,,18,0,17,,KAMLOOPS A,1163781,,16.9,0,2.4,5,41,,,BC,,,,2022-05-17 00:00:00,0,,80,,27,
-120.4486111111111,50.7025,12.1,,1163781.2022.5.18,0,,,2022,5.9,,22,0,18,,KAMLOOPS A,1163781,,16.5,0,7.6,5,65,,,BC,,,,2022-05-18 00:00:00,0,,67,,31,
-120.4486111111111,50.7025,11.8,,1163781.2022.5.19,0.2,,,2022,6.2,,27,0.2,19,,KAMLOOPS A,1163781,,16.5,0,7,5,50,,,BC,,,,2022-05-19 00:00:00,0,,77,,39,
-120.4486111111111,50.7025,11.6,,1163781.2022.5.20,0,,,2022,6.4,T,3,0,20,,KAMLOOPS A,1163781,,17.4,0,5.7,5,54,T,,BC,,,,2022-05-20 00:00:00,0,,83,,34,
-120.4486111111111,50.7025,12.2,,1163781.2022.5.21,0,,,2022,5.8,,33,0,21,,KAMLOOPS A,1163781,,20.9,0,3.4,5,47,,,BC,,,,2022-05-21 00:00:00,0,,86,,19,
-120.4486111111111,50.7025,13.3,,1163781.2022.5.22,0,,,2022,4.7,,22,0,22,,KAMLOOPS A,1163781,,24.2,0,2.4,5,42,,,BC,,,,2022-05-22 00:00:00,0,,78,,15,
-120.4486111111111,50.7025,14,,1163781.2022.5.23,0,,,2022,4,T,33,0,23,,KAMLOOPS A,1163781,,19.8,0,8.1,5,50,T,,BC,,,,2022-05-23 00:00:00,0,,83,,36,
-120.4486111111111,50.7025,14.4,,1163781.2022.5.24,0,,,2022,3.6,,23,0,24,,KAMLOOPS A,1163781,,21.9,0,6.9,5,44,,,BC,,,,2022-05-24 00:00:00,0,,92,,22,
-120.4486111111111,50.7025,16.3,,1163781.2022.5.25,0,,,2022,1.7,,22,0,25,,KAMLOOPS A,1163781,,23.5,0,9,5,58,,,BC,,,,2022-05-25 00:00:00,0,,70,,22,
-120.4486111111111,50.7025,14.6,,1163781.2022.5.26,0,,,2022,3.4,,11,0,26,,KAMLOOPS A,1163781,,23.6,0,5.6,5,34,,,BC,,,,2022-05-26 00:00:00,0,,71,,23,
-120.4486111111111,50.7025,16.2,,1163781.2022.5.27,0.2,,,2022,1.8,,20,0.2,27,,KAMLOOPS A,1163781,,20.7,0,11.6,5,64,,,BC,,,,2022-05-27 00:00:00,0,,79,,26,
-120.4486111111111,50.7025,12.2,,1163781.2022.5.28,0,,,2022,5.8,,,0,28,,KAMLOOPS A,1163781,,20.4,0,3.9,5,,,,BC,M,,,2022-05-28 00:00:00,0,,80,,21,M
-120.4486111111111,50.7025,15.9,,1163781.2022.5.29,0.5,,,2022,2.1,,33,0.5,29,,KAMLOOPS A,1163781,,23,0,8.7,5,47,,,BC,,,,2022-05-29 00:00:00,0,,64,,28,
-120.4486111111111,50.7025,16.6,,1163781.2022.5.30,0,,,2022,1.4,,18,0,30,,KAMLOOPS A,1163781,,24.9,0,8.2,5,43,,,BC,,,,2022-05-30 00:00:00,0,,80,,25,
-120.4486111111111,50.7025,15.1,,1163781.2022.5.31,7.2,,,2022,2.9,,30,7.2,31,,KAMLOOPS A,1163781,,19.9,0,10.2,5,39,,,BC,,,,2022-05-31 00:00:00,0,,93,,50,
-120.4486111111111,50.7025,16.8,,1163781.2022.6.1,0,,,2022,1.2,,10,0,1,,KAMLOOPS A,1163781,,22.8,0,10.8,6,44,,,BC,,,,2022-06-01 00:00:00,0,,97,,35,
-120.4486111111111,50.7025,17.5,,1163781.2022.6.2,0,,,2022,0.5,T,9,0,2,,KAMLOOPS A,1163781,,22.1,0,12.8,6,40,T,,BC,,,,2022-06-02 00:00:00,0,,87,,47,
-120.4486111111111,50.7025,15.9,,1163781.2022.6.3,10.9,,,2022,2.1,,25,10.9,3,,KAMLOOPS A,1163781,,19.5,0,12.3,6,39,,,BC,,,,2022-06-03 00:00:00,0,,97,,64,
-120.4486111111111,50.7025,15.7,,1163781.2022.6.4,0,,,2022,2.3,T,10,0,4,,KAMLOOPS A,1163781,,23.5,0,7.9,6,32,T,,BC,,,,2022-06-04 00:00:00,0,,99,,37,
-120.4486111111111,50.7025,17.9,,1163781.2022.6.5,1.8,,,2022,0.1,,10,1.8,5,,KAMLOOPS A,1163781,,22,0,13.8,6,41,,,BC,,,,2022-06-05 00:00:00,0,,88,,51,
-120.4486111111111,50.7025,16.7,,1163781.2022.6.6,1.3,,,2022,1.3,,36,1.3,6,,KAMLOOPS A,1163781,,22.8,0,10.5,6,44,,,BC,,,,2022-06-06 00:00:00,0,,89,,34,
-120.4486111111111,50.7025,18.3,,1163781.2022.6.7,0,,,2022,0,,9,0,7,,KAMLOOPS A,1163781,,26.1,0.3,10.5,6,49,,,BC,,,,2022-06-07 00:00:00,0,,91,,29,
-120.4486111111111,50.7025,19.5,,1163781.2022.6.8,0,,,2022,0,T,22,0,8,,KAMLOOPS A,1163781,,23.4,1.5,15.5,6,47,T,,BC,,,,2022-06-08 00:00:00,0,,57,,28,
-120.4486111111111,50.7025,13.8,,1163781.2022.6.9,3.9,,,2022,4.2,,24,3.9,9,,KAMLOOPS A,1163781,,20.3,0,7.2,6,45,,,BC,,,,2022-06-09 00:00:00,0,,92,,32,
-120.4486111111111,50.7025,18.3,,1163781.2022.6.10,0,,,2022,0,T,21,0,10,,KAMLOOPS A,1163781,,25.7,0.3,10.8,6,47,T,,BC,,,,2022-06-10 00:00:00,0,,93,,23,
-120.4486111111111,50.7025,18.2,,1163781.2022.6.11,0,,,2022,0,,22,0,11,,KAMLOOPS A,1163781,,25.6,0.2,10.8,6,45,,,BC,,,,2022-06-11 00:00:00,0,,79,,24,
-120.4486111111111,50.7025,16.2,,1163781.2022.6.12,0,,,2022,1.8,,28,0,12,,KAMLOOPS A,1163781,,22.5,0,9.9,6,51,,,BC,,,,2022-06-12 00:00:00,0,,72,,31,
-120.4486111111111,50.7025,15.5,,1163781.2022.6.13,0.3,,,2022,2.5,,30,0.3,13,,KAMLOOPS A,1163781,,17.9,0,13,6,48,,,BC,,,,2022-06-13 00:00:00,0,,70,,49,
-120.4486111111111,50.7025,17.8,,1163781.2022.6.14,0,,,2022,0.2,T,28,0,14,,KAMLOOPS A,1163781,,25,0,10.5,6,58,T,,BC,,,,2022-06-14 00:00:00,0,,83,,31,
