x,y,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,STATION_NAME,TOTAL_PRECIPITATION,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_TEMPERATURE,SNOW_ON_GROUND,SPEED_MAX_GUST,LOCAL_YEAR,MEAN_TEMPERATURE,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY,ID,SNOW_ON_GROUND_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,LOCAL_DATE,MIN_TEMPERATURE_FLAG
-120.35,50.68333333,,,4.3,,,KAMLOOPS MISSION FLATS,4.3,0,,,22.2,,8.3,,,1939,15.3,,,,BC,,9,,1163840.1939.9.5,,5,,1163840,,0,2.7,1939-09-05 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,21.1,,3.9,,,1939,12.5,,,,BC,,9,,1163840.1939.9.6,,6,,1163840,,0,5.5,1939-09-06 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,24.4,,9.4,,,1939,16.9,,,,BC,,9,,1163840.1939.9.7,,7,,1163840,,0,1.1,1939-09-07 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,24.4,,12.8,,,1939,18.6,,,,BC,,9,,1163840.1939.9.8,,8,,1163840,,0.6,0,1939-09-08 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,24.4,,5,,,1939,14.7,,,,BC,,9,,1163840.1939.9.9,,9,,1163840,,0,3.3,1939-09-09 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,25,,8.3,,,1939,16.7,,,,BC,,9,,1163840.1939.9.10,,10,,1163840,,0,1.3,1939-09-10 0:00,
-120.35,50.68333333,,,3.3,,,KAMLOOPS MISSION FLATS,3.3,0,,,21.1,,10,,,1939,15.6,,,,BC,,9,,1163840.1939.9.11,,11,,1163840,,0,2.4,1939-09-11 0:00,
-120.35,50.68333333,,,1.3,,,KAMLOOPS MISSION FLATS,1.3,0,,,17.8,,7.8,,,1939,12.8,,,,BC,,9,,1163840.1939.9.12,,12,,1163840,,0,5.2,1939-09-12 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,19.4,,1.1,,,1939,10.3,,,,BC,,9,,1163840.1939.9.13,,13,,1163840,,0,7.7,1939-09-13 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,20.6,,5.6,,,1939,13.1,,,,BC,,9,,1163840.1939.9.14,,14,,1163840,,0,4.9,1939-09-14 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,21.1,,11.1,,,1939,16.1,,,,BC,,9,,1163840.1939.9.15,,15,,1163840,,0,1.9,1939-09-15 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,28.3,,4.4,,,1939,16.4,,,,BC,,9,,1163840.1939.9.16,,16,,1163840,,0,1.6,1939-09-16 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.7,,14.4,,,1939,20.6,,,,BC,,9,,1163840.1939.9.17,,17,,1163840,,2.6,0,1939-09-17 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.9,,9.4,,,1939,16.7,,,,BC,,9,,1163840.1939.9.18,,18,,1163840,,0,1.3,1939-09-18 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.3,,7.2,,,1939,15.3,,,,BC,,9,,1163840.1939.9.19,,19,,1163840,,0,2.7,1939-09-19 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,25.6,,3.9,,,1939,14.8,,,,BC,,9,,1163840.1939.9.20,,20,,1163840,,0,3.2,1939-09-20 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,29.4,,13.3,,,1939,21.4,,,,BC,,9,,1163840.1939.9.21,,21,,1163840,,3.4,0,1939-09-21 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,28.9,,7.8,,,1939,18.4,,,,BC,,9,,1163840.1939.9.22,,22,,1163840,,0.4,0,1939-09-22 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.1,,7.2,,,1939,16.7,,,,BC,,9,,1163840.1939.9.23,,23,,1163840,,0,1.3,1939-09-23 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.1,,9.4,,,1939,17.8,,,,BC,,9,,1163840.1939.9.24,,24,,1163840,,0,0.2,1939-09-24 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.9,,13.9,,,1939,18.9,,,,BC,,9,,1163840.1939.9.25,,25,,1163840,,0.9,0,1939-09-25 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,24.4,,13.3,,,1939,18.9,,,,BC,,9,,1163840.1939.9.26,,26,,1163840,,0.9,0,1939-09-26 0:00,
-120.35,50.68333333,,,5.1,,,KAMLOOPS MISSION FLATS,5.1,0,,,23.9,,18.3,,,1939,21.1,,,,BC,,9,,1163840.1939.9.27,,27,,1163840,,3.1,0,1939-09-27 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,18.9,,0.6,,,1939,9.8,,,,BC,,9,,1163840.1939.9.28,,28,,1163840,,0,8.2,1939-09-28 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.9,,1.1,,,1939,12.5,,,,BC,,9,,1163840.1939.9.29,,29,,1163840,,0,5.5,1939-09-29 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.3,,1.1,,,1939,12.2,,,,BC,,9,,1163840.1939.9.30,,30,,1163840,,0,5.8,1939-09-30 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,18.3,,5.6,,,1939,12,,,,BC,,10,,1163840.1939.10.1,,1,,1163840,,0,6,1939-10-01 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,20,,3.3,,,1939,11.7,,,,BC,,10,,1163840.1939.10.2,,2,,1163840,,0,6.3,1939-10-02 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.7,,3.3,,,1939,10,,,,BC,,10,,1163840.1939.10.3,,3,,1163840,,0,8,1939-10-03 0:00,
-120.35,50.68333333,,,2.3,,,KAMLOOPS MISSION FLATS,2.3,0,,,22.2,,3.9,,,1939,13.1,,,,BC,,10,,1163840.1939.10.4,,4,,1163840,,0,4.9,1939-10-04 0:00,
-120.35,50.68333333,,,0.5,,,KAMLOOPS MISSION FLATS,0.5,0,,,15.6,,3.9,,,1939,9.8,,,,BC,,10,,1163840.1939.10.5,,5,,1163840,,0,8.2,1939-10-05 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,8.9,,-3.3,,,1939,2.8,,,,BC,,10,,1163840.1939.10.6,,6,,1163840,,0,15.2,1939-10-06 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,8.3,,-2.8,,,1939,2.8,,,,BC,,10,,1163840.1939.10.7,,7,,1163840,,0,15.2,1939-10-07 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.7,,-3.9,,,1939,3.9,,,,BC,,10,,1163840.1939.10.8,,8,,1163840,,0,14.1,1939-10-08 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,15.6,,2.2,,,1939,8.9,,,,BC,,10,,1163840.1939.10.9,,9,,1163840,,0,9.1,1939-10-09 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.1,,1.1,,,1939,8.6,,,,BC,,10,,1163840.1939.10.10,,10,,1163840,,0,9.4,1939-10-10 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,19.4,,3.3,,,1939,11.4,,,,BC,,10,,1163840.1939.10.11,,11,,1163840,,0,6.6,1939-10-11 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,17.8,,0.6,,,1939,9.2,,,,BC,,10,,1163840.1939.10.12,,12,,1163840,,0,8.8,1939-10-12 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.7,,0,,,1939,8.4,,,,BC,,10,,1163840.1939.10.13,,13,,1163840,,0,9.6,1939-10-13 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.9,,3.9,,,1939,8.9,,,,BC,,10,,1163840.1939.10.14,,14,,1163840,,0,9.1,1939-10-14 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.3,,0,,,1939,6.7,,,,BC,,10,,1163840.1939.10.15,,15,,1163840,,0,11.3,1939-10-15 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,10,,2.2,,,1939,6.1,,,,BC,,10,,1163840.1939.10.16,,16,,1163840,,0,11.9,1939-10-16 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,18.9,,5,,,1939,12,,,,BC,,10,,1163840.1939.10.17,,17,,1163840,,0,6,1939-10-17 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.7,,5,,,1939,10.9,,,,BC,,10,,1163840.1939.10.18,,18,,1163840,,0,7.1,1939-10-18 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,22.8,,7.8,,,1939,15.3,,,,BC,,10,,1163840.1939.10.19,,19,,1163840,,0,2.7,1939-10-19 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,21.7,,8.9,,,1939,15.3,,,,BC,,10,,1163840.1939.10.20,,20,,1163840,,0,2.7,1939-10-20 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,22.8,,7.8,,,1939,15.3,,,,BC,,10,,1163840.1939.10.21,,21,,1163840,,0,2.7,1939-10-21 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,17.8,,6.1,,,1939,12,,,,BC,,10,,1163840.1939.10.22,,22,,1163840,,0,6,1939-10-22 0:00,
-120.35,50.68333333,,,14.2,,,KAMLOOPS MISSION FLATS,14.2,0,,,11.1,,4.4,,,1939,7.8,,,,BC,,10,,1163840.1939.10.23,,23,,1163840,,0,10.2,1939-10-23 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,7.2,,-3.3,,,1939,2,,,,BC,,10,,1163840.1939.10.24,,24,,1163840,,0,16,1939-10-24 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,2.8,,-8.9,,,1939,-3.1,,,,BC,,10,,1163840.1939.10.25,,25,,1163840,,0,21.1,1939-10-25 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,3.8,3.8,,,4.4,,-1.7,,,1939,1.4,,,,BC,,10,,1163840.1939.10.26,,26,,1163840,,0,16.6,1939-10-26 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,6.7,,-2.2,,,1939,2.3,,,,BC,,10,,1163840.1939.10.27,,27,,1163840,,0,15.7,1939-10-27 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.9,,0,,,1939,7,,,,BC,,10,,1163840.1939.10.28,,28,,1163840,,0,11,1939-10-28 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,15.6,,-1.7,,,1939,7,,,,BC,,10,,1163840.1939.10.29,,29,,1163840,,0,11,1939-10-29 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.1,,-2.2,,,1939,4.5,,,,BC,,10,,1163840.1939.10.30,,30,,1163840,,0,13.5,1939-10-30 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,7.8,,-1.1,,,1939,3.4,,,,BC,,10,,1163840.1939.10.31,,31,,1163840,,0,14.6,1939-10-31 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,7.8,,0,,,1939,3.9,,,,BC,,11,,1163840.1939.11.1,,1,,1163840,,0,14.1,1939-11-01 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,7.8,,0.6,,,1939,4.2,,,,BC,,11,,1163840.1939.11.2,,2,,1163840,,0,13.8,1939-11-02 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,12.8,,-2.8,,,1939,5,,,,BC,,11,,1163840.1939.11.3,,3,,1163840,,0,13,1939-11-03 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.7,,3.9,,,1939,7.8,,,,BC,,11,,1163840.1939.11.4,,4,,1163840,,0,10.2,1939-11-04 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.1,,4.4,,,1939,7.8,,,,BC,,11,,1163840.1939.11.5,,5,,1163840,,0,10.2,1939-11-05 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,12.2,,0.6,,,1939,6.4,,,,BC,,11,,1163840.1939.11.6,,6,,1163840,,0,11.6,1939-11-06 0:00,
-120.35,50.68333333,,,8.1,,,KAMLOOPS MISSION FLATS,8.1,0,,,7.8,,2.2,,,1939,5,,,,BC,,11,,1163840.1939.11.7,,7,,1163840,,0,13,1939-11-07 0:00,
-120.35,50.68333333,,,3,,,KAMLOOPS MISSION FLATS,3,0,,,9.4,,-0.6,,,1939,4.4,,,,BC,,11,,1163840.1939.11.8,,8,,1163840,,0,13.6,1939-11-08 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,6.7,,-3.9,,,1939,1.4,,,,BC,,11,,1163840.1939.11.9,,9,,1163840,,0,16.6,1939-11-09 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,12.8,,-5.6,,,1939,3.6,,,,BC,,11,,1163840.1939.11.10,,10,,1163840,,0,14.4,1939-11-10 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.9,,2.8,,,1939,8.4,,,,BC,,11,,1163840.1939.11.11,,11,,1163840,,0,9.6,1939-11-11 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.9,,3.9,,,1939,8.9,,,,BC,,11,,1163840.1939.11.12,,12,,1163840,,0,9.1,1939-11-12 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.3,,3.9,,,1939,8.6,,,,BC,,11,,1163840.1939.11.13,,13,,1163840,,0,9.4,1939-11-13 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,14.4,,4.4,,,1939,9.4,,,,BC,,11,,1163840.1939.11.14,,14,,1163840,,0,8.6,1939-11-14 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,12.8,,10,,,1939,11.4,,,,BC,,11,,1163840.1939.11.15,,15,,1163840,,0,6.6,1939-11-15 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,12.2,,6.1,,,1939,9.2,,,,BC,,11,,1163840.1939.11.16,,16,,1163840,,0,8.8,1939-11-16 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,10,,5.6,,,1939,7.8,,,,BC,,11,,1163840.1939.11.17,,17,,1163840,,0,10.2,1939-11-17 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,10,,0,,,1939,5,,,,BC,,11,,1163840.1939.11.18,,18,,1163840,,0,13,1939-11-18 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.7,,1.1,,,1939,6.4,,,,BC,,11,,1163840.1939.11.19,,19,,1163840,,0,11.6,1939-11-19 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.1,,-0.6,,,1939,5.3,,,,BC,,11,,1163840.1939.11.20,,20,,1163840,,0,12.7,1939-11-20 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.7,,3.9,,,1939,7.8,,,,BC,,11,,1163840.1939.11.21,,21,,1163840,,0,10.2,1939-11-21 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.1,,1.7,,,1939,6.4,,,,BC,,11,,1163840.1939.11.22,,22,,1163840,,0,11.6,1939-11-22 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,12.8,,0,,,1939,6.4,,,,BC,,11,,1163840.1939.11.23,,23,,1163840,,0,11.6,1939-11-23 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.9,,-2.2,,,1939,5.9,,,,BC,,11,,1163840.1939.11.24,,24,,1163840,,0,12.1,1939-11-24 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,9.4,,-3.9,,,1939,2.8,,,,BC,,11,,1163840.1939.11.25,,25,,1163840,,0,15.2,1939-11-25 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,3.9,,1.1,,,1939,2.5,,,,BC,,11,,1163840.1939.11.26,,26,,1163840,,0,15.5,1939-11-26 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,5.6,,-1.7,,,1939,2,,,,BC,,11,,1163840.1939.11.27,,27,,1163840,,0,16,1939-11-27 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,3.9,,-0.6,,,1939,1.7,,,,BC,,11,,1163840.1939.11.28,,28,,1163840,,0,16.3,1939-11-28 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,10,,0,,,1939,5,,,,BC,,11,,1163840.1939.11.29,,29,,1163840,,0,13,1939-11-29 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,10,,5,,,1939,7.5,,,,BC,,11,,1163840.1939.11.30,,30,,1163840,,0,10.5,1939-11-30 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.1,,2.8,,,1939,7,,,,BC,,12,,1163840.1939.12.1,,1,,1163840,,0,11,1939-12-01 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,12.8,,4.4,,,1939,8.6,,,,BC,,12,,1163840.1939.12.2,,2,,1163840,,0,9.4,1939-12-02 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.3,,4.4,,,1939,8.9,,,,BC,,12,,1163840.1939.12.3,,3,,1163840,,0,9.1,1939-12-03 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,12.8,,3.9,,,1939,8.4,,,,BC,,12,,1163840.1939.12.4,,4,,1163840,,0,9.6,1939-12-04 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.7,,4.4,,,1939,10.6,,,,BC,,12,,1163840.1939.12.5,,5,,1163840,,0,7.4,1939-12-05 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.7,,1.1,,,1939,8.9,,,,BC,,12,,1163840.1939.12.6,,6,,1163840,,0,9.1,1939-12-06 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.1,,5.6,,,1939,8.4,,,,BC,,12,,1163840.1939.12.7,,7,,1163840,,0,9.6,1939-12-07 0:00,
-120.35,50.68333333,,,1,,,KAMLOOPS MISSION FLATS,1,0,,,12.2,,6.7,,,1939,9.5,,,,BC,,12,,1163840.1939.12.8,,8,,1163840,,0,8.5,1939-12-08 0:00,
-120.35,50.68333333,,,0,,T,KAMLOOPS MISSION FLATS,0,0,,,11.1,T,2.2,,,1939,6.7,,,,BC,,12,,1163840.1939.12.9,,9,,1163840,,0,11.3,1939-12-09 0:00,
-120.35,50.68333333,,,1.5,,,KAMLOOPS MISSION FLATS,1.5,0,,,10,,3.3,,,1939,6.7,,,,BC,,12,,1163840.1939.12.10,,10,,1163840,,0,11.3,1939-12-10 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.7,,0,,,1939,5.9,,,,BC,,12,,1163840.1939.12.11,,11,,1163840,,0,12.1,1939-12-11 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.1,,2.2,,,1939,6.7,,,,BC,,12,,1163840.1939.12.12,,12,,1163840,,0,11.3,1939-12-12 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,8.3,,1.7,,,1939,5,,,,BC,,12,,1163840.1939.12.13,,13,,1163840,,0,13,1939-12-13 0:00,
-120.35,50.68333333,,,0,,T,KAMLOOPS MISSION FLATS,0,0,,,7.8,T,1.7,,,1939,4.8,,,,BC,,12,,1163840.1939.12.14,,14,,1163840,,0,13.2,1939-12-14 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,10,,2.8,,,1939,6.4,,,,BC,,12,,1163840.1939.12.15,,15,,1163840,,0,11.6,1939-12-15 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.7,,0.6,,,1939,6.2,,,,BC,,12,,1163840.1939.12.16,,16,,1163840,,0,11.8,1939-12-16 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,10,,0,,,1939,5,,,,BC,,12,,1163840.1939.12.17,,17,,1163840,,0,13,1939-12-17 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,4.4,,-4.4,,,1939,0,,,,BC,,12,,1163840.1939.12.18,,18,,1163840,,0,18,1939-12-18 0:00,
-120.35,50.68333333,,,11.4,,,KAMLOOPS MISSION FLATS,11.4,0,,,7.2,,0,,,1939,3.6,,,,BC,,12,,1163840.1939.12.19,,19,,1163840,,0,14.4,1939-12-19 0:00,
-120.35,50.68333333,,,0,,T,KAMLOOPS MISSION FLATS,0,0,,,8.9,T,1.7,,,1939,5.3,,,,BC,,12,,1163840.1939.12.20,,20,,1163840,,0,12.7,1939-12-20 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,7.2,,1.7,,,1939,4.5,,,,BC,,12,,1163840.1939.12.21,,21,,1163840,,0,13.5,1939-12-21 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,5.6,,-0.6,,,1939,2.5,,,,BC,,12,,1163840.1939.12.22,,22,,1163840,,0,15.5,1939-12-22 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,1.7,,-6.7,,,1939,-2.5,,,,BC,,12,,1163840.1939.12.23,,23,,1163840,,0,20.5,1939-12-23 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-1.1,,-6.7,,,1939,-3.9,,,,BC,,12,,1163840.1939.12.24,,24,,1163840,,0,21.9,1939-12-24 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,1.3,1.3,,,-1.7,,-6.7,,,1939,-4.2,,,,BC,,12,,1163840.1939.12.25,,25,,1163840,,0,22.2,1939-12-25 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-1.1,,-6.1,,,1939,-3.6,,,,BC,,12,,1163840.1939.12.26,,26,,1163840,,0,21.6,1939-12-26 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,0.6,,-5,,,1939,-2.2,,,,BC,,12,,1163840.1939.12.27,,27,,1163840,,0,20.2,1939-12-27 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,1.3,1.3,,,1.1,,-3.9,,,1939,-1.4,,,,BC,,12,,1163840.1939.12.28,,28,,1163840,,0,19.4,1939-12-28 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,0.6,,-3.3,,,1939,-1.4,,,,BC,,12,,1163840.1939.12.29,,29,,1163840,,0,19.4,1939-12-29 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,3.3,,-5.6,,,1939,-1.2,,,,BC,,12,,1163840.1939.12.30,,30,,1163840,,0,19.2,1939-12-30 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,4.4,,0,,,1939,2.2,,,,BC,,12,,1163840.1939.12.31,,31,,1163840,,0,15.8,1939-12-31 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0.5,0.5,,,2.8,,-8.3,,,1940,-2.8,,,,BC,,1,,1163840.1940.1.1,,1,,1163840,,0,20.8,1940-01-01 0:00,
-120.35,50.68333333,,,2,,,KAMLOOPS MISSION FLATS,2,0,,,6.7,,0.6,,,1940,3.7,,,,BC,,1,,1163840.1940.1.2,,2,,1163840,,0,14.3,1940-01-02 0:00,
-120.35,50.68333333,,,2.5,,,KAMLOOPS MISSION FLATS,2.5,0,,,5,,0.6,,,1940,2.8,,,,BC,,1,,1163840.1940.1.3,,3,,1163840,,0,15.2,1940-01-03 0:00,
-120.35,50.68333333,,,1.3,,,KAMLOOPS MISSION FLATS,1.3,0,,,4.4,,0,,,1940,2.2,,,,BC,,1,,1163840.1940.1.4,,4,,1163840,,0,15.8,1940-01-04 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,5,,-2.2,,,1940,1.4,,,,BC,,1,,1163840.1940.1.5,,5,,1163840,,0,16.6,1940-01-05 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,3.9,,-4.4,,,1940,-0.3,,,,BC,,1,,1163840.1940.1.6,,6,,1163840,,0,18.3,1940-01-06 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,0,,-5.6,,,1940,-2.8,,,,BC,,1,,1163840.1940.1.7,,7,,1163840,,0,20.8,1940-01-07 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-1.1,,-3.9,,,1940,-2.5,,,,BC,,1,,1163840.1940.1.8,,8,,1163840,,0,20.5,1940-01-08 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0.3,0.3,,,-2.2,,-8.3,,,1940,-5.3,,,,BC,,1,,1163840.1940.1.9,,9,,1163840,,0,23.3,1940-01-09 0:00,
