x,y,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,STATION_NAME,TOTAL_SNOW_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,LOCAL_YEAR,MIN_TEMPERATURE_FLAG,LOCAL_DATE,TOTAL_PRECIPITATION,SPEED_MAX_GUST,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,MEAN_TEMPERATURE_FLAG,ID,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE,PROVINCE_CODE,TOTAL_RAIN,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,SNOW_ON_GROUND
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,11.7,2017,,2017-05-06 00:00:00,0,43,11.6,0,,,,,6,,1096439.2017.5.6,24,,,,1,6.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,12.3,2017,,2017-05-07 00:00:00,0,35,13.5,0,,,,,7,,1096439.2017.5.7,24,,,,-2.1,5.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,11.2,2017,,2017-05-08 00:00:00,2.1,50,12.9,0,,,,,8,,1096439.2017.5.8,20,,,,0.6,6.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,10.7,2017,,2017-05-09 00:00:00,8.5,43,14.2,0,,,,,9,,1096439.2017.5.9,4,,,,0.3,7.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,5.3,2017,,2017-05-11 00:00:00,3.4,46,17.3,0,,,,,11,,1096439.2017.5.11,14,,,,8.1,12.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,12.4,2017,,2017-05-13 00:00:00,0,41,10.5,0,,,,,13,,1096439.2017.5.13,18,,,,0.7,5.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,10,2017,,2017-05-14 00:00:00,0,41,12.9,0,,,,,14,,1096439.2017.5.14,18,,,,3.1,8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,9.2,2017,,2017-05-16 00:00:00,0,54,16.4,0,,,,,16,,1096439.2017.5.16,2,,,,1.2,8.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,10.3,2017,,2017-05-17 00:00:00,0,35,15.4,0,,,,,17,,1096439.2017.5.17,8,,,,-0.1,7.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,8.2,2017,,2017-05-18 00:00:00,2,56,17.8,0,,,,,18,,1096439.2017.5.18,16,,,,1.7,9.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,5,2017,,2017-05-19 00:00:00,0,35,19.2,0,,,,,19,,1096439.2017.5.19,27,,,,6.8,13,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,5.2,2017,,2017-05-20 00:00:00,0,33,21.8,0,,,,,20,,1096439.2017.5.20,23,,,,3.8,12.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,4.3,2017,,2017-05-21 00:00:00,0,0,23.7,0,,,,,21,,1096439.2017.5.21,0,,,,3.7,13.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,2,2017,,2017-05-22 00:00:00,0,35,24.9,0,,,,,22,,1096439.2017.5.22,25,,,,7.1,16,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,6.1,2017,,2017-05-24 00:00:00,2.9,43,19.2,0,,,,,24,,1096439.2017.5.24,28,,,,4.6,11.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,2.9,2017,,2017-05-26 00:00:00,0,33,24.5,0,,,,,26,,1096439.2017.5.26,30,,,,5.7,15.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,3.9,2017,,2017-05-27 00:00:00,0,0,24.9,0,,,,,27,,1096439.2017.5.27,0,,,,3.3,14.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,1.8,2017,,2017-05-28 00:00:00,0,33,28.7,0,,,,,28,,1096439.2017.5.28,14,,,,3.6,16.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,0.9,2017,,2017-05-29 00:00:00,0,0,25.5,0,,,,,29,,1096439.2017.5.29,0,,,,8.6,17.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,1.5,2017,,2017-05-30 00:00:00,0,54,26.7,0,,,,,30,,1096439.2017.5.30,19,,,,6.3,16.5,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,2.4,2017,,2017-05-31 00:00:00,3.1,32,21,0,,,,,31,,1096439.2017.5.31,9,,,,10.2,15.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,7.3,2017,,2017-06-02 00:00:00,7.1,41,17.8,0,,,,,2,,1096439.2017.6.2,23,,,,3.5,10.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,7.6,2017,,2017-06-03 00:00:00,0,59,16.1,0,,,,,3,,1096439.2017.6.3,29,,,,4.7,10.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,9.5,2017,,2017-06-04 00:00:00,0,43,18.1,0,,,,,4,,1096439.2017.6.4,27,,,,-1.2,8.5,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,7.7,2017,,2017-06-05 00:00:00,0,0,20.4,0,,,,,5,,1096439.2017.6.5,0,,,,0.1,10.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,1.9,2017,,2017-06-06 00:00:00,0,0,24.8,0,,,,,6,,1096439.2017.6.6,0,,,,7.4,16.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,0.2,2017,,2017-06-07 00:00:00,0,0,28.6,0,,,,,7,,1096439.2017.6.7,0,,,,6.9,17.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,7.4,2017,,2017-06-09 00:00:00,9.2,39,14.3,0,,,,,9,,1096439.2017.6.9,23,,,,6.8,10.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,2.1,2017,,2017-06-11 00:00:00,0,35,21.2,0,,,,,11,,1096439.2017.6.11,18,,,,10.6,15.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,5.2,2017,,2017-06-12 00:00:00,0,39,18.8,0,,,,,12,,1096439.2017.6.12,29,,,,6.7,12.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,6.2,2017,,2017-06-13 00:00:00,0,0,18.6,0,,,,,13,,1096439.2017.6.13,0,,,,4.9,11.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,8,2017,,2017-06-14 00:00:00,1.2,46,14.9,0,,,,,14,,1096439.2017.6.14,21,,,,5,10,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,8.4,2017,,2017-06-15 00:00:00,4.6,46,16.4,0,,,,,15,,1096439.2017.6.15,18,,,,2.8,9.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,M,,,2017,E,2017-06-16 00:00:00,,,,,M,,M,M,16,M,1096439.2017.6.16,,,M,M,7.6,,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,,2017,M,2017-06-17 00:00:00,,35,,,M,,,M,17,M,1096439.2017.6.17,23,,M,M,,,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,4.1,2017,,2017-06-19 00:00:00,5.3,32,19.1,0,,,,,19,,1096439.2017.6.19,18,,,,8.6,13.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,4.8,2017,,2017-06-20 00:00:00,1,52,17.5,0,,,,,20,,1096439.2017.6.20,30,,,,8.9,13.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,7.7,2017,,2017-06-21 00:00:00,0,48,16.7,0,,,,,21,,1096439.2017.6.21,27,,,,3.8,10.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,6,2017,,2017-06-22 00:00:00,0,0,17.8,0,,,,,22,,1096439.2017.6.22,0,,,,6.2,12,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,6.4,2017,,2017-06-23 00:00:00,0,0,22.8,0,,,,,23,,1096439.2017.6.23,0,,,,0.3,11.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,4.8,2017,,2017-06-24 00:00:00,0,0,25,0,,,,,24,,1096439.2017.6.24,0,,,,1.3,13.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,0.4,2017,,2017-06-25 00:00:00,0,0,27.8,0,,,,,25,,1096439.2017.6.25,0,,,,7.4,17.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,2.4,2017,,2017-06-26 00:00:00,0,50,22.9,0,,,,,26,,1096439.2017.6.26,26,,,,8.2,15.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,3.4,2017,,2017-06-27 00:00:00,0,37,21.8,0,,,,,27,,1096439.2017.6.27,23,,,,7.4,14.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,2.6,2017,,2017-06-28 00:00:00,0,0,22,0,,,,,28,,1096439.2017.6.28,0,,,,8.7,15.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,2.4,2017,,2017-06-29 00:00:00,0,0,26.3,0,,,,,29,,1096439.2017.6.29,0,,,,4.8,15.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,0,2017,,2017-06-30 00:00:00,0,0,26.8,0.9,,,,,30,,1096439.2017.6.30,0,,,,11,18.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,0.1,2017,,2017-07-01 00:00:00,0,35,26.2,0,,,,,1,,1096439.2017.7.1,28,,,,9.6,17.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,0.6,2017,,2017-07-02 00:00:00,1.8,41,22.9,0,,,,,2,,1096439.2017.7.2,28,,,,11.8,17.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,5.5,2017,,2017-07-03 00:00:00,0,41,19,0,,,,,3,,1096439.2017.7.3,23,,,,6,12.5,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,6.9,2017,,2017-07-04 00:00:00,0,32,20.9,0,,,,,4,,1096439.2017.7.4,24,,,,1.3,11.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,0,2017,,2017-07-06 00:00:00,0,0,30.4,1.8,,,,,6,,1096439.2017.7.6,0,,,,9.1,19.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,5.9,2017,,2017-07-10 00:00:00,0,0,19.3,0,,,,,10,,1096439.2017.7.10,0,,,,4.8,12.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,4.8,2017,,2017-07-11 00:00:00,0,0,22.6,0,,,,,11,,1096439.2017.7.11,0,,,,3.7,13.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,3.6,2017,,2017-07-12 00:00:00,2.1,0,17.9,0,,,,,12,,1096439.2017.7.12,0,,,,10.9,14.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,2,2017,,2017-07-15 00:00:00,0.8,44,24.7,0,,,,,15,,1096439.2017.7.15,30,,,,7.3,16,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,6.1,2017,,2017-07-16 00:00:00,1.5,48,16.9,0,,,,,16,,1096439.2017.7.16,24,,,,6.9,11.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,5.3,2017,,2017-07-17 00:00:00,0,0,20.5,0,,,,,17,,1096439.2017.7.17,0,,,,4.8,12.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,6.4,2017,,2017-07-18 00:00:00,0,0,21,0,,,,,18,,1096439.2017.7.18,0,,,,2.1,11.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,3.5,2017,,2017-07-19 00:00:00,0,0,25.2,0,,,,,19,,1096439.2017.7.19,0,,,,3.7,14.5,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,,2017,E,2017-07-20 00:00:00,,41,,,M,,,M,20,M,1096439.2017.7.20,19,,M,M,10.3,,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,1.8,2017,,2017-07-25 00:00:00,0,0,27.5,0,,,,,25,,1096439.2017.7.25,0,,,,4.8,16.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,1.9,2017,,2017-07-26 00:00:00,0,35,25,0,,,,,26,,1096439.2017.7.26,16,,,,7.2,16.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,1.4,2017,,2017-07-27 00:00:00,0,33,23.4,0,,,,,27,,1096439.2017.7.27,21,,,,9.8,16.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,2.8,2017,,2017-07-29 00:00:00,4,43,24.7,0,,,,,29,,1096439.2017.7.29,1,,,,5.7,15.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,4.1,2017,,2017-07-31 00:00:00,0,0,23.1,0,,,,,31,,1096439.2017.7.31,0,,,,4.6,13.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,3.9,2017,,2017-08-01 00:00:00,0,0,25.1,0,,,,,1,,1096439.2017.8.1,0,,,,3,14.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,1.7,2017,,2017-08-02 00:00:00,0,0,28.3,0,,,,,2,,1096439.2017.8.2,0,,,,4.2,16.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,0.1,2017,,2017-08-03 00:00:00,0,35,29.4,0,,,,,3,,1096439.2017.8.3,32,,,,6.4,17.9,BC,,M,1096439,
